fit 163 | relfit 2.716666666666667 | nants: 60 | use-phermn #f | drop-amt 11 | decay-amt 3
fit 340 | relfit 5.666666666666667 | nants: 60 | use-phermn #t | drop-amt 11 | decay-amt 5
fit 173 | relfit 2.8833333333333333 | nants: 60 | use-phermn #f | drop-amt 11 | decay-amt 5
fit 336 | relfit 5.6 | nants: 60 | use-phermn #t | drop-amt 11 | decay-amt 7
fit 160 | relfit 2.6666666666666665 | nants: 60 | use-phermn #f | drop-amt 11 | decay-amt 7
fit 323 | relfit 5.383333333333334 | nants: 60 | use-phermn #t | drop-amt 11 | decay-amt 9
fit 166 | relfit 2.7666666666666666 | nants: 60 | use-phermn #f | drop-amt 11 | decay-amt 9
fit 308 | relfit 5.133333333333334 | nants: 60 | use-phermn #t | drop-amt 11 | decay-amt 11
fit 160 | relfit 2.6666666666666665 | nants: 60 | use-phermn #f | drop-amt 11 | decay-amt 11
fit 385 | relfit 5.5 | nants: 70 | use-phermn #t | drop-amt 3 | decay-amt 3
fit 182 | relfit 2.6 | nants: 70 | use-phermn #f | drop-amt 3 | decay-amt 3
fit 318 | relfit 4.542857142857143 | nants: 70 | use-phermn #t | drop-amt 3 | decay-amt 5
fit 188 | relfit 2.6857142857142855 | nants: 70 | use-phermn #f | drop-amt 3 | decay-amt 5
fit 398 | relfit 5.685714285714286 | nants: 70 | use-phermn #t | drop-amt 3 | decay-amt 7
fit 183 | relfit 2.6142857142857143 | nants: 70 | use-phermn #f | drop-amt 3 | decay-amt 7
fit 292 | relfit 4.171428571428572 | nants: 70 | use-phermn #t | drop-amt 3 | decay-amt 9
fit 162 | relfit 2.3142857142857145 | nants: 70 | use-phermn #f | drop-amt 3 | decay-amt 9
fit 210 | relfit 3.0 | nants: 70 | use-phermn #t | drop-amt 3 | decay-amt 11
fit 161 | relfit 2.3 | nants: 70 | use-phermn #f | drop-amt 3 | decay-amt 11
fit 395 | relfit 5.642857142857143 | nants: 70 | use-phermn #t | drop-amt 5 | decay-amt 3
fit 184 | relfit 2.6285714285714286 | nants: 70 | use-phermn #f | drop-amt 5 | decay-amt 3
fit 334 | relfit 4.771428571428571 | nants: 70 | use-phermn #t | drop-amt 5 | decay-amt 5
fit 162 | relfit 2.3142857142857145 | nants: 70 | use-phermn #f | drop-amt 5 | decay-amt 5
fit 358 | relfit 5.114285714285714 | nants: 70 | use-phermn #t | drop-amt 5 | decay-amt 7
fit 184 | relfit 2.6285714285714286 | nants: 70 | use-phermn #f | drop-amt 5 | decay-amt 7
fit 398 | relfit 5.685714285714286 | nants: 70 | use-phermn #t | drop-amt 5 | decay-amt 9
fit 178 | relfit 2.5428571428571427 | nants: 70 | use-phermn #f | drop-amt 5 | decay-amt 9
fit 350 | relfit 5.0 | nants: 70 | use-phermn #t | drop-amt 5 | decay-amt 11
fit 176 | relfit 2.5142857142857142 | nants: 70 | use-phermn #f | drop-amt 5 | decay-amt 11
fit 487 | relfit 6.957142857142857 | nants: 70 | use-phermn #t | drop-amt 7 | decay-amt 3
fit 175 | relfit 2.5 | nants: 70 | use-phermn #f | drop-amt 7 | decay-amt 3
fit 409 | relfit 5.8428571428571425 | nants: 70 | use-phermn #t | drop-amt 7 | decay-amt 5
fit 166 | relfit 2.3714285714285714 | nants: 70 | use-phermn #f | drop-amt 7 | decay-amt 5
fit 398 | relfit 5.685714285714286 | nants: 70 | use-phermn #t | drop-amt 7 | decay-amt 7
fit 172 | relfit 2.4571428571428573 | nants: 70 | use-phermn #f | drop-amt 7 | decay-amt 7
fit 379 | relfit 5.414285714285715 | nants: 70 | use-phermn #t | drop-amt 7 | decay-amt 9
fit 179 | relfit 2.557142857142857 | nants: 70 | use-phermn #f | drop-amt 7 | decay-amt 9
fit 382 | relfit 5.457142857142857 | nants: 70 | use-phermn #t | drop-amt 7 | decay-amt 11
fit 168 | relfit 2.4 | nants: 70 | use-phermn #f | drop-amt 7 | decay-amt 11
fit 389 | relfit 5.557142857142857 | nants: 70 | use-phermn #t | drop-amt 9 | decay-amt 3
fit 165 | relfit 2.357142857142857 | nants: 70 | use-phermn #f | drop-amt 9 | decay-amt 3
fit 367 | relfit 5.242857142857143 | nants: 70 | use-phermn #t | drop-amt 9 | decay-amt 5
fit 185 | relfit 2.642857142857143 | nants: 70 | use-phermn #f | drop-amt 9 | decay-amt 5
fit 389 | relfit 5.557142857142857 | nants: 70 | use-phermn #t | drop-amt 9 | decay-amt 7
fit 170 | relfit 2.4285714285714284 | nants: 70 | use-phermn #f | drop-amt 9 | decay-amt 7
fit 409 | relfit 5.8428571428571425 | nants: 70 | use-phermn #t | drop-amt 9 | decay-amt 9
fit 181 | relfit 2.585714285714286 | nants: 70 | use-phermn #f | drop-amt 9 | decay-amt 9
fit 398 | relfit 5.685714285714286 | nants: 70 | use-phermn #t | drop-amt 9 | decay-amt 11
fit 185 | relfit 2.642857142857143 | nants: 70 | use-phermn #f | drop-amt 9 | decay-amt 11
fit 330 | relfit 4.714285714285714 | nants: 70 | use-phermn #t | drop-amt 11 | decay-amt 3
fit 176 | relfit 2.5142857142857142 | nants: 70 | use-phermn #f | drop-amt 11 | decay-amt 3
fit 360 | relfit 5.142857142857143 | nants: 70 | use-phermn #t | drop-amt 11 | decay-amt 5
fit 182 | relfit 2.6 | nants: 70 | use-phermn #f | drop-amt 11 | decay-amt 5
fit 319 | relfit 4.557142857142857 | nants: 70 | use-phermn #t | drop-amt 11 | decay-amt 7
fit 181 | relfit 2.585714285714286 | nants: 70 | use-phermn #f | drop-amt 11 | decay-amt 7
fit 402 | relfit 5.742857142857143 | nants: 70 | use-phermn #t | drop-amt 11 | decay-amt 9
fit 172 | relfit 2.4571428571428573 | nants: 70 | use-phermn #f | drop-amt 11 | decay-amt 9
fit 449 | relfit 6.414285714285715 | nants: 70 | use-phermn #t | drop-amt 11 | decay-amt 11
fit 175 | relfit 2.5 | nants: 70 | use-phermn #f | drop-amt 11 | decay-amt 11
fit 401 | relfit 5.0125 | nants: 80 | use-phermn #t | drop-amt 3 | decay-amt 3
fit 200 | relfit 2.5 | nants: 80 | use-phermn #f | drop-amt 3 | decay-amt 3
fit 381 | relfit 4.7625 | nants: 80 | use-phermn #t | drop-amt 3 | decay-amt 5
fit 192 | relfit 2.4 | nants: 80 | use-phermn #f | drop-amt 3 | decay-amt 5
fit 349 | relfit 4.3625 | nants: 80 | use-phermn #t | drop-amt 3 | decay-amt 7
fit 186 | relfit 2.325 | nants: 80 | use-phermn #f | drop-amt 3 | decay-amt 7
fit 397 | relfit 4.9625 | nants: 80 | use-phermn #t | drop-amt 3 | decay-amt 9
fit 161 | relfit 2.0125 | nants: 80 | use-phermn #f | drop-amt 3 | decay-amt 9
fit 348 | relfit 4.35 | nants: 80 | use-phermn #t | drop-amt 3 | decay-amt 11
fit 195 | relfit 2.4375 | nants: 80 | use-phermn #f | drop-amt 3 | decay-amt 11
fit 395 | relfit 4.9375 | nants: 80 | use-phermn #t | drop-amt 5 | decay-amt 3
fit 184 | relfit 2.3 | nants: 80 | use-phermn #f | drop-amt 5 | decay-amt 3
fit 361 | relfit 4.5125 | nants: 80 | use-phermn #t | drop-amt 5 | decay-amt 5
fit 210 | relfit 2.625 | nants: 80 | use-phermn #f | drop-amt 5 | decay-amt 5
fit 367 | relfit 4.5875 | nants: 80 | use-phermn #t | drop-amt 5 | decay-amt 7
fit 190 | relfit 2.375 | nants: 80 | use-phermn #f | drop-amt 5 | decay-amt 7
fit 246 | relfit 3.075 | nants: 80 | use-phermn #t | drop-amt 5 | decay-amt 9
fit 190 | relfit 2.375 | nants: 80 | use-phermn #f | drop-amt 5 | decay-amt 9
fit 364 | relfit 4.55 | nants: 80 | use-phermn #t | drop-amt 5 | decay-amt 11
fit 207 | relfit 2.5875 | nants: 80 | use-phermn #f | drop-amt 5 | decay-amt 11
fit 400 | relfit 5.0 | nants: 80 | use-phermn #t | drop-amt 7 | decay-amt 3
fit 225 | relfit 2.8125 | nants: 80 | use-phermn #f | drop-amt 7 | decay-amt 3
fit 486 | relfit 6.075 | nants: 80 | use-phermn #t | drop-amt 7 | decay-amt 5
fit 196 | relfit 2.45 | nants: 80 | use-phermn #f | drop-amt 7 | decay-amt 5
fit 442 | relfit 5.525 | nants: 80 | use-phermn #t | drop-amt 7 | decay-amt 7
fit 201 | relfit 2.5125 | nants: 80 | use-phermn #f | drop-amt 7 | decay-amt 7
fit 377 | relfit 4.7125 | nants: 80 | use-phermn #t | drop-amt 7 | decay-amt 9
fit 185 | relfit 2.3125 | nants: 80 | use-phermn #f | drop-amt 7 | decay-amt 9
fit 388 | relfit 4.85 | nants: 80 | use-phermn #t | drop-amt 7 | decay-amt 11
fit 202 | relfit 2.525 | nants: 80 | use-phermn #f | drop-amt 7 | decay-amt 11
fit 432 | relfit 5.4 | nants: 80 | use-phermn #t | drop-amt 9 | decay-amt 3
fit 193 | relfit 2.4125 | nants: 80 | use-phermn #f | drop-amt 9 | decay-amt 3
fit 388 | relfit 4.85 | nants: 80 | use-phermn #t | drop-amt 9 | decay-amt 5
fit 187 | relfit 2.3375 | nants: 80 | use-phermn #f | drop-amt 9 | decay-amt 5
fit 423 | relfit 5.2875 | nants: 80 | use-phermn #t | drop-amt 9 | decay-amt 7
fit 197 | relfit 2.4625 | nants: 80 | use-phermn #f | drop-amt 9 | decay-amt 7
fit 419 | relfit 5.2375 | nants: 80 | use-phermn #t | drop-amt 9 | decay-amt 9
fit 182 | relfit 2.275 | nants: 80 | use-phermn #f | drop-amt 9 | decay-amt 9
fit 384 | relfit 4.8 | nants: 80 | use-phermn #t | drop-amt 9 | decay-amt 11
fit 210 | relfit 2.625 | nants: 80 | use-phermn #f | drop-amt 9 | decay-amt 11
fit 368 | relfit 4.6 | nants: 80 | use-phermn #t | drop-amt 11 | decay-amt 3
fit 182 | relfit 2.275 | nants: 80 | use-phermn #f | drop-amt 11 | decay-amt 3
fit 410 | relfit 5.125 | nants: 80 | use-phermn #t | drop-amt 11 | decay-amt 5
fit 205 | relfit 2.5625 | nants: 80 | use-phermn #f | drop-amt 11 | decay-amt 5
fit 491 | relfit 6.1375 | nants: 80 | use-phermn #t | drop-amt 11 | decay-amt 7
fit 202 | relfit 2.525 | nants: 80 | use-phermn #f | drop-amt 11 | decay-amt 7
fit 333 | relfit 4.1625 | nants: 80 | use-phermn #t | drop-amt 11 | decay-amt 9
fit 209 | relfit 2.6125 | nants: 80 | use-phermn #f | drop-amt 11 | decay-amt 9
fit 399 | relfit 4.9875 | nants: 80 | use-phermn #t | drop-amt 11 | decay-amt 11
fit 181 | relfit 2.2625 | nants: 80 | use-phermn #f | drop-amt 11 | decay-amt 11
fit 397 | relfit 4.411111111111111 | nants: 90 | use-phermn #t | drop-amt 3 | decay-amt 3
fit 192 | relfit 2.1333333333333333 | nants: 90 | use-phermn #f | drop-amt 3 | decay-amt 3
fit 397 | relfit 4.411111111111111 | nants: 90 | use-phermn #t | drop-amt 3 | decay-amt 5
fit 233 | relfit 2.588888888888889 | nants: 90 | use-phermn #f | drop-amt 3 | decay-amt 5
fit 464 | relfit 5.155555555555556 | nants: 90 | use-phermn #t | drop-amt 3 | decay-amt 7
fit 211 | relfit 2.3444444444444446 | nants: 90 | use-phermn #f | drop-amt 3 | decay-amt 7
fit 427 | relfit 4.7444444444444445 | nants: 90 | use-phermn #t | drop-amt 3 | decay-amt 9
fit 201 | relfit 2.2333333333333334 | nants: 90 | use-phermn #f | drop-amt 3 | decay-amt 9
fit 309 | relfit 3.433333333333333 | nants: 90 | use-phermn #t | drop-amt 3 | decay-amt 11
fit 216 | relfit 2.4 | nants: 90 | use-phermn #f | drop-amt 3 | decay-amt 11
fit 422 | relfit 4.688888888888889 | nants: 90 | use-phermn #t | drop-amt 5 | decay-amt 3
fit 236 | relfit 2.6222222222222222 | nants: 90 | use-phermn #f | drop-amt 5 | decay-amt 3
fit 408 | relfit 4.533333333333333 | nants: 90 | use-phermn #t | drop-amt 5 | decay-amt 5
fit 214 | relfit 2.3777777777777778 | nants: 90 | use-phermn #f | drop-amt 5 | decay-amt 5
fit 389 | relfit 4.322222222222222 | nants: 90 | use-phermn #t | drop-amt 5 | decay-amt 7
fit 215 | relfit 2.388888888888889 | nants: 90 | use-phermn #f | drop-amt 5 | decay-amt 7
fit 346 | relfit 3.8444444444444446 | nants: 90 | use-phermn #t | drop-amt 5 | decay-amt 9
fit 214 | relfit 2.3777777777777778 | nants: 90 | use-phermn #f | drop-amt 5 | decay-amt 9
fit 374 | relfit 4.155555555555556 | nants: 90 | use-phermn #t | drop-amt 5 | decay-amt 11
fit 212 | relfit 2.3555555555555556 | nants: 90 | use-phermn #f | drop-amt 5 | decay-amt 11
fit 392 | relfit 4.355555555555555 | nants: 90 | use-phermn #t | drop-amt 7 | decay-amt 3
fit 210 | relfit 2.3333333333333335 | nants: 90 | use-phermn #f | drop-amt 7 | decay-amt 3
fit 444 | relfit 4.933333333333334 | nants: 90 | use-phermn #t | drop-amt 7 | decay-amt 5
fit 228 | relfit 2.533333333333333 | nants: 90 | use-phermn #f | drop-amt 7 | decay-amt 5
fit 478 | relfit 5.311111111111111 | nants: 90 | use-phermn #t | drop-amt 7 | decay-amt 7
fit 214 | relfit 2.3777777777777778 | nants: 90 | use-phermn #f | drop-amt 7 | decay-amt 7
fit 507 | relfit 5.633333333333334 | nants: 90 | use-phermn #t | drop-amt 7 | decay-amt 9
fit 218 | relfit 2.422222222222222 | nants: 90 | use-phermn #f | drop-amt 7 | decay-amt 9
fit 434 | relfit 4.822222222222222 | nants: 90 | use-phermn #t | drop-amt 7 | decay-amt 11
fit 187 | relfit 2.077777777777778 | nants: 90 | use-phermn #f | drop-amt 7 | decay-amt 11
fit 423 | relfit 4.7 | nants: 90 | use-phermn #t | drop-amt 9 | decay-amt 3
fit 206 | relfit 2.2888888888888888 | nants: 90 | use-phermn #f | drop-amt 9 | decay-amt 3
fit 426 | relfit 4.733333333333333 | nants: 90 | use-phermn #t | drop-amt 9 | decay-amt 5
fit 204 | relfit 2.2666666666666666 | nants: 90 | use-phermn #f | drop-amt 9 | decay-amt 5
fit 478 | relfit 5.311111111111111 | nants: 90 | use-phermn #t | drop-amt 9 | decay-amt 7
fit 177 | relfit 1.9666666666666666 | nants: 90 | use-phermn #f | drop-amt 9 | decay-amt 7
fit 474 | relfit 5.266666666666667 | nants: 90 | use-phermn #t | drop-amt 9 | decay-amt 9
fit 218 | relfit 2.422222222222222 | nants: 90 | use-phermn #f | drop-amt 9 | decay-amt 9
fit 420 | relfit 4.666666666666667 | nants: 90 | use-phermn #t | drop-amt 9 | decay-amt 11
fit 200 | relfit 2.2222222222222223 | nants: 90 | use-phermn #f | drop-amt 9 | decay-amt 11
fit 440 | relfit 4.888888888888889 | nants: 90 | use-phermn #t | drop-amt 11 | decay-amt 3
fit 218 | relfit 2.422222222222222 | nants: 90 | use-phermn #f | drop-amt 11 | decay-amt 3
fit 475 | relfit 5.277777777777778 | nants: 90 | use-phermn #t | drop-amt 11 | decay-amt 5
fit 234 | relfit 2.6 | nants: 90 | use-phermn #f | drop-amt 11 | decay-amt 5
fit 453 | relfit 5.033333333333333 | nants: 90 | use-phermn #t | drop-amt 11 | decay-amt 7
fit 217 | relfit 2.411111111111111 | nants: 90 | use-phermn #f | drop-amt 11 | decay-amt 7
fit 402 | relfit 4.466666666666667 | nants: 90 | use-phermn #t | drop-amt 11 | decay-amt 9
fit 207 | relfit 2.3 | nants: 90 | use-phermn #f | drop-amt 11 | decay-amt 9
fit 453 | relfit 5.033333333333333 | nants: 90 | use-phermn #t | drop-amt 11 | decay-amt 11
fit 215 | relfit 2.388888888888889 | nants: 90 | use-phermn #f | drop-amt 11 | decay-amt 11
